model_name,iou,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,method,vocab_size,output_tokens,ar_coeff,data_gen_type
simulation,0.6683531371403276,0.0,0.992,0.7068,0.7484,0.7270053875755909,0.9326675302605211,0.7824689378757514,0.9940120240480962,0.861413250501002,0.5807935871743487,0.9940040080160321,0.06448670724359508,0.06182347187609594,0.06752306177422725,0.0832,0.0016,0.9152,SeedBS_NOT,64,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0005344033372031845,0.0005065829991508508,0.0006005198013554034,0.0,1.0,0.0,Waterseeker,64,500,1.0,gumbel
simulation,0.9960000000000002,0.996,0.996,1.0,1.0,1.0,0.9964008016032065,0.9964008016032064,0.9964008016032064,0.9964008016032065,0.9964008016032064,0.9964008016032064,6.686349159535894e-05,4.56250017577986e-05,9.262605130970768e-05,0.0,0.0,1.0,WISER,128,500,1.0,gumbel
simulation,0.9916462370146463,0.98,0.9960159362549801,0.9351,1.0,0.9664616815668441,0.994188889779559,0.9857234468937875,0.9976032064128256,0.9941718140280562,0.9856432865731463,0.9976032064128256,0.010534322609400624,0.009888312501516339,0.011331809374041765,0.1298,0.0,0.8702,Aligator,128,500,1.0,gumbel
simulation,0.8461397193036075,0.0,0.9920318725099602,0.8887,0.9194,0.9037893700569658,0.9540925595190382,0.8289939879759519,0.9940120240480962,0.9288699462925851,0.6407535070140281,0.9940120240480962,0.060841765491980185,0.05782241700030681,0.06396495039930414,0.0614,0.0,0.9386,SeedBS_NOT,128,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0005446060805952584,0.0005190389243125537,0.0006048854001164726,0.0,1.0,0.0,Waterseeker,128,500,1.0,gumbel
simulation,0.9960000000000002,0.996,0.996,1.0,1.0,1.0,0.9964008016032065,0.9964008016032064,0.9964008016032064,0.9964008016032065,0.9964008016032064,0.9964008016032064,6.272591660490434e-05,4.258197527633456e-05,8.825105078358318e-05,0.0,0.0,1.0,WISER,256,500,1.0,gumbel
simulation,0.9709716390135014,0.9652509652509652,0.9765625,0.9999,1.0,0.999949997499875,0.9815165386773548,0.9762645290581162,0.9858597194388777,0.98132088496994,0.9759759519038076,0.9857394789579158,0.010457254500793715,0.009810903774859981,0.011279167049451644,0.0002,0.0,0.9998,Aligator,256,500,1.0,gumbel
simulation,0.70461169430032,0.3,0.9920318725099602,0.7493666666666666,0.9868,0.8518479715849093,0.9216087422845692,0.8171288577154309,0.9940120240480962,0.8789335342685372,0.7318396793587175,0.9940120240480962,0.05741141679360844,0.05458890134896137,0.06041527225083882,0.4718,0.0,0.5282,SeedBS_NOT,256,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.000538064624603794,0.0005116649762840098,0.0006017624999913095,0.0,1.0,0.0,Waterseeker,256,500,1.0,gumbel
